date,carry,constant,spy_total,carry_dd,spy_dd,inmkt,vix_over_vix3m
2025-04-07,3.081863315762906,2.408242629782682,4.958595389873726,-0.09625249796812829,-0.17462464361919738,0.0,1.2342686224463817
2025-04-08,3.081863315762906,2.347275414321791,4.8809295248074305,-0.09625249796812829,-0.1875523955363284,0.0,1.273861134473143
2025-04-09,3.081863315762906,2.4455217065937687,5.393522043705962,-0.09625249796812829,-0.10222959750606131,0.0,1.2609638554216867
2025-04-10,3.081863315762906,2.3528792157914364,5.157182355299489,-0.09625249796812829,-0.1415691562334751,0.0,1.1236630987390142
2025-04-11,3.081863315762906,2.366313029351047,5.2492008145458415,-0.09625249796812829,-0.12625236536379203,0.0,1.1402968648550253
2025-04-14,3.081863315762906,2.4206734948495034,5.300125978811548,-0.09625249796812829,-0.11777569560154544,0.0,1.1076378699207352
2025-04-15,3.081863315762906,2.4243119919177607,5.285281426077401,-0.09625249796812829,-0.12024662275730424,0.0,1.0425244979723718
2025-04-16,3.081863315762906,2.3838716000624673,5.167799776215135,-0.09625249796812829,-0.1398018497922211,0.0,1.0386206896551724
2025-04-17,3.081863315762906,2.3977270727935345,5.175172765454341,-0.09625249796812829,-0.1385745902272788,0.0,1.054945036735571
2025-04-21,3.081863315762906,2.3693746743522914,5.051990237802018,-0.09625249796812829,-0.15907874809193434,0.0,1.0102214519465451
2025-04-22,3.081863315762906,2.3983053950654565,5.183431706029048,-0.09625249796812829,-0.13719986099768733,0.0,1.0625196381107074
2025-04-23,3.081863315762906,2.415358066353606,5.26375146996196,-0.09625249796812829,-0.12383035843332557,0.0,1.0380305333801545
2025-04-24,3.081863315762906,2.431723328621482,5.374548324925992,-0.09625249796812829,-0.10538783863456092,0.0,1.015346164711328
2025-04-25,3.081863315762906,2.453725797097365,5.413379888372254,-0.09625249796812829,-0.09892419056524371,0.0,1.0011346242562944
2025-04-28,3.0769981691364774,2.450342997403945,5.4154444713951655,-0.09767918814227228,-0.09858053357887342,1.0,0.9791091516869885
2025-04-29,3.083150582265347,2.4552424226225473,5.449558465676489,-0.09587501079013439,-0.09290214121699192,1.0,0.9774582373666876
2025-04-30,3.068995767202114,2.443970348327009,5.451721014472077,-0.10002586935991276,-0.0925421774888574,1.0,0.9583664019848528
2025-05-01,3.078165628244367,2.4512726941708993,5.490356646372987,-0.09733683413614769,-0.08611114290306854,1.0,0.9671103803674237
2025-05-02,3.1042289199631434,2.472027989053094,5.571856867442489,-0.08969384923636436,-0.07254514916465482,1.0,0.96508435546843
2025-05-05,3.091546685678763,2.461928592738247,5.539906638922873,-0.09341287775267437,-0.07786337523018128,1.0,0.945
2025-05-06,3.067575199720248,2.442839090721319,5.493601078049429,-0.10044244666450552,-0.0855710960267565,1.0,0.9629328201490607
2025-05-07,3.0831521690522004,2.455243686247626,5.516704571358283,-0.09587454546947993,-0.0817254396414061,1.0,0.9744195257254868
2025-05-08,3.1072290141525,2.4744170901783975,5.555144271713843,-0.08881408029410676,-0.07532701853914536,1.0,0.953441266096439
2025-05-09,3.111779757984243,2.478041038802397,5.548066396758785,-0.08747958782998966,-0.07650515531057445,1.0,0.9461279370138258
2025-05-12,3.1925769860004474,2.542383268142988,5.7314157293935795,-0.06378603444711728,-0.04598602461588808,1.0,0.9366980661295252
2025-05-13,3.200109938982885,2.5483820752841275,5.769265809663905,-0.061577017776591636,-0.03968574781654288,1.0,0.9094955798467386
2025-05-14,3.1845571011822917,2.535996696710718,5.776638798903109,-0.06613784246985477,-0.03845848825160081,1.0,0.9069188582187737
2025-05-15,3.195303602711694,2.544554587655629,5.8048535499167855,-0.06298646198419078,-0.03376204533942728,1.0,0.904761908116028
2025-05-16,3.189935350773095,2.5402796229585465,5.841622355789316,-0.06456068633572898,-0.0276417504041494,1.0,0.8804938271604937
2025-05-19,3.1899705413297426,2.5403076466781966,5.848012036403404,-0.0645503668067926,-0.02657816596151019,1.0,0.8585657403139126
2025-05-20,3.195727387865503,2.5448920655893033,5.828349514799403,-0.06286218821377587,-0.029851060702909993,1.0,0.8767520315013968
2025-05-21,3.151500817995115,2.5096725887406985,5.730137306484315,-0.07583150188819066,-0.04619882253170393,1.0,0.8730695270023778
2025-05-22,3.1564058280491296,2.513578654450651,5.732399646501759,-0.07439312187922542,-0.04582224820947445,1.0,0.9210061844896025
2025-05-23,3.1150021836448,2.4806071918249115,5.693270534839108,-0.08653462082697028,-0.05233542420874615,1.0,0.9086021629607247
2025-05-27,3.1773681223553716,2.5302718106501025,5.8116369190707555,-0.0682459897143346,-0.03263293007740076,1.0,0.9365546518711972
2025-05-28,3.1710130208091045,2.525210976123816,5.77801457910199,-0.07010960485853057,-0.03822948487813094,1.0,0.8905589095664147
2025-05-29,3.170197439283203,2.524561494268139,5.800822958126697,-0.0703487717816601,-0.034432951286293534,1.0,0.8910936747584193
2025-05-30,3.1646560966626356,2.5201486901843673,5.794334094773814,-0.07197375447496324,-0.03551304503891739,1.0,0.8871415011785949
2025-06-02,3.173927763959846,2.5275321086289595,5.82697434308358,-0.0692548648614405,-0.030079962792269876,1.0,0.8685687899406893
2025-06-03,3.187269869163358,2.5381569878973234,5.860202386029402,-0.06534233110699161,-0.024549040095037444,1.0,0.8705547589930719
2025-06-04,3.1854280969307056,2.5366903072413645,5.858629457319049,-0.06588242548627754,-0.0248108595202563,1.0,0.8537645070576044
2025-06-05,3.17373595518767,2.5273793632401396,5.830315523566577,-0.06931111222901043,-0.029523811742414474,1.0,0.852371739112372
2025-06-06,3.200870811859254,2.548987990342259,5.890187822747962,-0.06135389400667457,-0.0195578604217862,1.0,0.875414470188982
2025-06-09,3.209523615158665,2.5558785813686993,5.895495620481196,-0.05881648447023646,-0.018674359127324514,1.0,0.8376623185089221
2025-06-10,3.211782604212284,2.557677509318761,5.928921420421549,-0.05815404246514044,-0.013110519094232997,1.0,0.8541562901775059
2025-06-11,3.2089319635949396,2.5554074243557965,5.9120116761814305,-0.0589899845797498,-0.015925204520472525,1.0,0.8500501276842655
2025-06-12,3.198525114192837,2.547120012678644,5.935508249547108,-0.06204176306164,-0.012014118599845025,1.0,0.8502463373737181
2025-06-13,3.1492651682686996,2.5078922468780616,5.869148912462021,-0.07648709970310097,-0.023059859820766193,1.0,0.8726392413019589
2025-06-16,3.196121427868299,2.5452058562087556,5.924989402887197,-0.06274663712284789,-0.013765017015224701,1.0,0.9204243690340022
2025-06-17,3.1574010215940143,2.5143711689078345,5.8743599613886985,-0.07410128425111662,-0.02219246269984798,1.0,0.9001413288766839
2025-06-18,3.1723779305378463,2.5262979111208708,5.873474618536257,-0.06970934902903281,-0.02233983108038695,1.0,0.942819735655298
2025-06-20,3.1652784844371706,2.5206443237340705,5.859680916046899,-0.07179124106054469,-0.02463584057759549,1.0,0.916704625828453
2025-06-23,3.1744157548031384,2.527920716252341,5.917558607757282,-0.069111762958321,-0.01500189857064893,1.0,0.9172598051551698
2025-06-24,3.219649359843376,2.563942137541905,5.982931593801952,-0.05584713913353223,-0.0041203388925823425,1.0,0.9087992794382919
2025-06-25,3.22453939014472,2.5678362742450656,5.9862843354630915,-0.05441315189370366,-0.003562263444630509,1.0,0.8718204820521817
